ecrivain_1,ecrivain_2,requete_1,requete_2,count,base1,base2,ratio_1,ratio_2,ratio_moy
lucien descaves,henri troyat,lucien%20descaves,henri%20troyat,14,15643,889,0.000894968995716934,0.015748031496063,0.00832150024588996
henry bordeaux,lucien descaves,henry%20bordeaux,lucien%20descaves,197,28835,15643,0.00683197503034507,0.012593492296874,0.00971273366360953
lucien descaves,henry malherbe,lucien%20descaves,henry%20malherbe,11,15643,2804,0.000703189925206162,0.00392296718972896,0.00231307855746756
lucien descaves,henry poulaille,lucien%20descaves,henry%20poulaille,19,15643,2126,0.00121460077990155,0.00893697083725306,0.00507578580857731
jacques audiberti,lucien descaves,jacques%20audiberti,lucien%20descaves,0,131,15643,0,0,0
jacques boulenger,lucien descaves,jacques%20boulenger,lucien%20descaves,59,3858,15643,0.0152928978745464,0.00377165505337851,0.00953227646396245
jacques chardonne,lucien descaves,jacques%20chardonne,lucien%20descaves,12,2349,15643,0.00510855683269476,0.000767116282043086,0.00293783655736893
jacques debu-bridel,lucien descaves,jacques%20debu%20bridel,lucien%20descaves,0,279,15643,0,0,0
jacques decour,lucien descaves,jacques%20decour,lucien%20descaves,0,97,15643,0,0,0
lucien descaves,jacques madaule,lucien%20descaves,jacques%20madaule,0,15643,772,0,0,0
lucien descaves,jacques maritain,lucien%20descaves,jacques%20maritain,12,15643,2937,0.000767116282043086,0.00408580183861083,0.00242645906032696
lucien descaves,jean-paul sartre,lucien%20descaves,jean%20paul%20sartre,0,15643,167,0,0,0
jean ajalbert,lucien descaves,jean%20ajalbert,lucien%20descaves,453,5623,15643,0.0805619775920327,0.0289586396471265,0.0547603086195796
jean anouilh,lucien descaves,jean%20anouilh,lucien%20descaves,1,1979,15643,0.000505305709954523,6.39263568369239e-05,0.000284616033395723
jean blanzat,lucien descaves,jean%20blanzat,lucien%20descaves,0,362,15643,0,0,0
jean cassou,lucien descaves,jean%20cassou,lucien%20descaves,31,5611,15643,0.00552486187845304,0.00198171706194464,0.00375328947019884
jean cocteau,lucien descaves,jean%20cocteau,lucien%20descaves,64,14011,15643,0.00456783955463564,0.00409128683756313,0.00432956319609938
lucien descaves,jean follain,lucien%20descaves,jean%20follain,0,15643,318,0,0,0
lucien descaves,jean giono,lucien%20descaves,jean%20giono,20,15643,4050,0.00127852713673848,0.00493827160493827,0.00310839937083837
lucien descaves,jean giraudoux,lucien%20descaves,jean%20giraudoux,44,15643,14901,0.00281275970082465,0.00295282195825784,0.00288279082954124
lucien descaves,jean guehenno,lucien%20descaves,jean%20guehenno,18,15643,1601,0.00115067442306463,0.0112429731417864,0.00619682378242551
lucien descaves,jean lescure,lucien%20descaves,jean%20lescure,1,15643,650,6.39263568369239e-05,0.00153846153846154,0.000801193947649231
lucien descaves,jean marcenac,lucien%20descaves,jean%20marcenac,0,15643,22,0,0,0
lucien descaves,jean maydieu,lucien%20descaves,jean%20maydieu,0,15643,9,0,0,0
lucien descaves,jean paulhan,lucien%20descaves,jean%20paulhan,6,15643,970,0.000383558141021543,0.00618556701030928,0.00328456257566541
lucien descaves,jean schlumberger,lucien%20descaves,jean%20schlumberger,50,15643,1504,0.00319631784184619,0.0332446808510638,0.018220499346455
lucien descaves,jean tardieu,lucien%20descaves,jean%20tardieu,0,15643,212,0,0,0
lucien descaves,jean tortel,lucien%20descaves,jean%20tortel,0,15643,99,0,0,0
lucien descaves,jean vaudal,lucien%20descaves,jean%20vaudal,0,15643,41,0,0,0
lucien descaves,jose germain,lucien%20descaves,jose%20germain,59,15643,16412,0.00377165505337851,0.00359493053863027,0.00368329279600439
lucien descaves,joseph kessel,lucien%20descaves,joseph%20kessel,5,15643,3907,0.000319631784184619,0.00127975428717686,0.000799693035680741
lucien descaves,jules romains,lucien%20descaves,jules%20romains,116,15643,22679,0.00741545739308317,0.00511486397107456,0.00626516068207887
lucien descaves,jules supervielle,lucien%20descaves,jules%20supervielle,11,15643,2095,0.000703189925206162,0.00525059665871122,0.00297689329195869
julien benda,lucien descaves,julien%20benda,lucien%20descaves,35,4393,15643,0.00796722057819258,0.00223742248929234,0.00510232153374246
lucien descaves,kleber haedens,lucien%20descaves,kleber%20haedens,0,15643,199,0,0,0
lucien descaves,leo larguier,lucien%20descaves,leo%20larguier,111,15643,5323,0.00709582560889855,0.020852902498591,0.0139743640537448
lucien descaves,leon-paul fargue,lucien%20descaves,leon%20paul%20fargue,32,15643,2204,0.00204564341878156,0.014519056261343,0.00828234984006229
leon daudet,lucien descaves,leon%20daudet,lucien%20descaves,747,51787,15643,0.0144244694614479,0.0477529885571821,0.031088729009315
lucien descaves,leon moussinac,lucien%20descaves,leon%20moussinac,6,15643,1664,0.000383558141021543,0.00360576923076923,0.00199466368589539
louis-ferdinand celine,lucien descaves,louis%20ferdinand%20celine,lucien%20descaves,31,771,15643,0.0402075226977951,0.00198171706194464,0.0210946198798699
louis aragon,lucien descaves,louis%20aragon,lucien%20descaves,7,1399,15643,0.0050035739814153,0.000447484497858467,0.00272552923963688
louis bertrand,lucien descaves,louis%20bertrand,lucien%20descaves,43,15720,15643,0.002735368956743,0.00274883334398773,0.00274210115036536
lucien descaves,louis gillet,lucien%20descaves,louis%20gillet,30,15643,8795,0.00191779070510772,0.00341102899374645,0.00266440984942708
lucien descaves,louis guilloux,lucien%20descaves,louis%20guilloux,27,15643,1331,0.00172601163459694,0.0202854996243426,0.0110057556294698
lucien descaves,louis martin-chauffier,lucien%20descaves,louis%20martin%20chauffier,0,15643,911,0,0,0
lucien descaves,louis parrot,lucien%20descaves,louis%20parrot,0,15643,452,0,0,0
lucien descaves,loys masson,lucien%20descaves,loys%20masson,0,15643,12,0,0,0
lucien descaves,luc estang,lucien%20descaves,luc%20estang,0,15643,128,0,0,0
lucien combelle,lucien descaves,lucien%20combelle,lucien%20descaves,0,36,15643,0,0,0
abel bonnard,lucien rebatet,abel%20bonnard,lucien%20rebatet,0,7883,547,0,0,0
abel hermant,lucien rebatet,abel%20hermant,lucien%20rebatet,0,14207,547,0,0,0
alain borne,lucien rebatet,alain%20borne,lucien%20rebatet,0,18,547,0,0,0
alain laubreaux,lucien rebatet,alain%20laubreaux,lucien%20rebatet,9,941,547,0.00956429330499469,0.0164533820840951,0.0130088376945449
albert beguin,lucien rebatet,albert%20beguin,lucien%20rebatet,0,265,547,0,0,0
albert camus,lucien rebatet,albert%20camus,lucien%20rebatet,0,100,547,0,0,0
alexandre arnoux,lucien rebatet,alexandre%20arnoux,lucien%20rebatet,2,5329,547,0.000375304935259899,0.0036563071297989,0.0020158060325294
andre billy,lucien rebatet,andre%20billy,lucien%20rebatet,2,10320,547,0.000193798449612403,0.0036563071297989,0.00192505278970565
andre chamson,lucien rebatet,andre%20chamson,lucien%20rebatet,0,2853,547,0,0,0
andre chaumeix,lucien rebatet,andre%20chaumeix,lucien%20rebatet,0,7113,547,0,0,0
andre chevrillon,lucien rebatet,andre%20chevrillon,lucien%20rebatet,0,2737,547,0,0,0
andre demaison,lucien rebatet,andre%20demaison,lucien%20rebatet,0,3284,547,0,0,0
andre frenaud,lucien rebatet,andre%20frenaud,lucien%20rebatet,0,13,547,0,0,0
andre gide,lucien rebatet,andre%20gide,lucien%20rebatet,0,16619,547,0,0,0
andre malraux,lucien rebatet,andre%20malraux,lucien%20rebatet,0,3343,547,0,0,0
andre maurois,lucien rebatet,andre%20maurois,lucien%20rebatet,1,20351,547,4.91376345142745e-05,0.00182815356489945,0.000938645599706863
lucien rebatet,andre rousseaux,lucien%20rebatet,andre%20rousseaux,9,547,3344,0.0164533820840951,0.00269138755980861,0.00957238482195184
lucien rebatet,andre salmon,lucien%20rebatet,andre%20salmon,0,547,7480,0,0,0
lucien rebatet,andre therive,lucien%20rebatet,andre%20therive,0,547,9129,0,0,0
lucien rebatet,andre wurmser,lucien%20rebatet,andre%20wurmser,0,547,646,0,0,0
lucien rebatet,andree viollis,lucien%20rebatet,andree%20viollis,0,547,3309,0,0,0
armand petitjean,lucien rebatet,armand%20petitjean,lucien%20rebatet,0,128,547,0,0,0
lucien rebatet,armand salacrou,lucien%20rebatet,armand%20salacrou,0,547,2999,0,0,0
auguste angles,lucien rebatet,auguste%20angles,lucien%20rebatet,0,11,547,0,0,0
charles maurras,lucien rebatet,charles%20maurras,lucien%20rebatet,5,27344,547,0.000182855471035693,0.00914076782449726,0.00466181164776648
charles plisnier,lucien rebatet,charles%20plisnier,lucien%20rebatet,1,719,547,0.00139082058414465,0.00182815356489945,0.00160948707452205
lucien rebatet,charles vildrac,lucien%20rebatet,charles%20vildrac,0,547,5850,0,0,0
claude aveline,lucien rebatet,claude%20aveline,lucien%20rebatet,0,2018,547,0,0,0
claude farrere,lucien rebatet,claude%20farrere,lucien%20rebatet,0,24465,547,0,0,0
claude morgan,lucien rebatet,claude%20morgan,lucien%20rebatet,0,582,547,0,0,0
lucien rebatet,claude roy,lucien%20rebatet,claude%20roy,0,547,264,0,0,0
daniel halevy,lucien rebatet,daniel%20halevy,lucien%20rebatet,0,4187,547,0,0,0
lucien rebatet,edith thomas,lucien%20rebatet,edith%20thomas,0,547,392,0,0,0
edmond jaloux,lucien rebatet,edmond%20jaloux,lucien%20rebatet,1,11625,547,8.60215053763441e-05,0.00182815356489945,0.000957087535137898
edouard estaunie,lucien rebatet,edouard%20estaunie,lucien%20rebatet,0,3594,547,0,0,0
edouard peisson,lucien rebatet,edouard%20peisson,lucien%20rebatet,0,1226,547,0,0,0
lucien rebatet,elsa triolet,lucien%20rebatet,elsa%20triolet,0,547,87,0,0,0
emile henriot,lucien rebatet,emile%20henriot,lucien%20rebatet,0,7531,547,0,0,0
eugene guillevic,lucien rebatet,eugene%20guillevic,lucien%20rebatet,0,8,547,0,0,0
francis carco,lucien rebatet,francis%20carco,lucien%20rebatet,3,15214,547,0.000197186801630078,0.00548446069469835,0.00284082374816422
francis ponge,lucien rebatet,francis%20ponge,lucien%20rebatet,0,49,547,0,0,0
françois mauriac,lucien rebatet,françois%20mauriac,lucien%20rebatet,0,15605,547,0,0,0
gabriel audisio,lucien rebatet,gabriel%20audisio,lucien%20rebatet,0,928,547,0,0,0
gabriel chevallier,lucien rebatet,gabriel%20chevallier,lucien%20rebatet,0,1071,547,0,0,0
gabriel marcel,lucien rebatet,gabriel%20marcel,lucien%20rebatet,0,4065,547,0,0,0
georges adam,lucien rebatet,georges%20adam,lucien%20rebatet,0,490,547,0,0,0
georges bataille,lucien rebatet,georges%20bataille,lucien%20rebatet,0,871,547,0,0,0
georges bernanos,lucien rebatet,georges%20bernanos,lucien%20rebatet,0,2593,547,0,0,0
georges duhamel,lucien rebatet,georges%20duhamel,lucien%20rebatet,0,18930,547,0,0,0
georges lecomte,lucien rebatet,georges%20lecomte,lucien%20rebatet,0,18254,547,0,0,0
georges oudard,lucien rebatet,georges%20oudard,lucien%20rebatet,0,2014,547,0,0,0
georges pelorson,lucien rebatet,georges%20pelorson,lucien%20rebatet,0,58,547,0,0,0
lucien rebatet,georges sadoul,lucien%20rebatet,georges%20sadoul,0,547,400,0,0,0
gerard bauer,lucien rebatet,gerard%20bauer,lucien%20rebatet,0,4336,547,0,0,0
lucien rebatet,gonzague truc,lucien%20rebatet,gonzague%20truc,0,547,2645,0,0,0
lucien rebatet,gustave thibon,lucien%20rebatet,gustave%20thibon,0,547,52,0,0,0
henri gheon,lucien rebatet,henri%20gheon,lucien%20rebatet,0,6448,547,0,0,0
henri lavedan,lucien rebatet,henri%20lavedan,lucien%20rebatet,0,8202,547,0,0,0
henri massis,lucien rebatet,henri%20massis,lucien%20rebatet,8,5298,547,0.00151000377500944,0.0146252285191956,0.00806761614710252
henri pourrat,lucien rebatet,henri%20pourrat,lucien%20rebatet,0,2593,547,0,0,0
lucien rebatet,henri troyat,lucien%20rebatet,henri%20troyat,1,547,889,0.00182815356489945,0.00112485939257593,0.00147650647873769
henry bordeaux,lucien rebatet,henry%20bordeaux,lucien%20rebatet,5,28835,547,0.000173400381480839,0.00914076782449726,0.00465708410298905
henry malherbe,lucien rebatet,henry%20malherbe,lucien%20rebatet,0,2804,547,0,0,0
henry poulaille,lucien rebatet,henry%20poulaille,lucien%20rebatet,0,2126,547,0,0,0
jacques audiberti,lucien rebatet,jacques%20audiberti,lucien%20rebatet,0,131,547,0,0,0
jacques boulenger,lucien rebatet,jacques%20boulenger,lucien%20rebatet,0,3858,547,0,0,0
jacques chardonne,lucien rebatet,jacques%20chardonne,lucien%20rebatet,0,2349,547,0,0,0
jacques debu-bridel,lucien rebatet,jacques%20debu%20bridel,lucien%20rebatet,0,279,547,0,0,0
jacques decour,lucien rebatet,jacques%20decour,lucien%20rebatet,0,97,547,0,0,0
jacques madaule,lucien rebatet,jacques%20madaule,lucien%20rebatet,0,772,547,0,0,0
jacques maritain,lucien rebatet,jacques%20maritain,lucien%20rebatet,0,2937,547,0,0,0
lucien rebatet,jean-paul sartre,lucien%20rebatet,jean%20paul%20sartre,0,547,167,0,0,0
jean ajalbert,lucien rebatet,jean%20ajalbert,lucien%20rebatet,0,5623,547,0,0,0
jean anouilh,lucien rebatet,jean%20anouilh,lucien%20rebatet,0,1979,547,0,0,0
jean blanzat,lucien rebatet,jean%20blanzat,lucien%20rebatet,0,362,547,0,0,0
jean cassou,lucien rebatet,jean%20cassou,lucien%20rebatet,0,5611,547,0,0,0
jean cocteau,lucien rebatet,jean%20cocteau,lucien%20rebatet,0,14011,547,0,0,0
jean follain,lucien rebatet,jean%20follain,lucien%20rebatet,0,318,547,0,0,0
jean giono,lucien rebatet,jean%20giono,lucien%20rebatet,0,4050,547,0,0,0
jean giraudoux,lucien rebatet,jean%20giraudoux,lucien%20rebatet,4,14901,547,0.000268438359841621,0.00731261425959781,0.00379052630971971
jean guehenno,lucien rebatet,jean%20guehenno,lucien%20rebatet,0,1601,547,0,0,0
jean lescure,lucien rebatet,jean%20lescure,lucien%20rebatet,0,650,547,0,0,0
jean marcenac,lucien rebatet,jean%20marcenac,lucien%20rebatet,0,22,547,0,0,0
jean maydieu,lucien rebatet,jean%20maydieu,lucien%20rebatet,0,9,547,0,0,0
jean paulhan,lucien rebatet,jean%20paulhan,lucien%20rebatet,0,970,547,0,0,0
lucien rebatet,jean schlumberger,lucien%20rebatet,jean%20schlumberger,0,547,1504,0,0,0
lucien rebatet,jean tardieu,lucien%20rebatet,jean%20tardieu,0,547,212,0,0,0
lucien rebatet,jean tortel,lucien%20rebatet,jean%20tortel,0,547,99,0,0,0
lucien rebatet,jean vaudal,lucien%20rebatet,jean%20vaudal,0,547,41,0,0,0
jose germain,lucien rebatet,jose%20germain,lucien%20rebatet,0,16412,547,0,0,0
joseph kessel,lucien rebatet,joseph%20kessel,lucien%20rebatet,0,3907,547,0,0,0
lucien rebatet,jules romains,lucien%20rebatet,jules%20romains,0,547,22679,0,0,0
lucien rebatet,jules supervielle,lucien%20rebatet,jules%20supervielle,0,547,2095,0,0,0
julien benda,lucien rebatet,julien%20benda,lucien%20rebatet,0,4393,547,0,0,0
kleber haedens,lucien rebatet,kleber%20haedens,lucien%20rebatet,1,199,547,0.0050251256281407,0.00182815356489945,0.00342663959652008
leo larguier,lucien rebatet,leo%20larguier,lucien%20rebatet,1,5323,547,0.000187863986473793,0.00182815356489945,0.00100800877568662
leon-paul fargue,lucien rebatet,leon%20paul%20fargue,lucien%20rebatet,0,2204,547,0,0,0
leon daudet,lucien rebatet,leon%20daudet,lucien%20rebatet,9,51787,547,0.000173788788692143,0.0164533820840951,0.0083135854363936
leon moussinac,lucien rebatet,leon%20moussinac,lucien%20rebatet,0,1664,547,0,0,0
louis-ferdinand celine,lucien rebatet,louis%20ferdinand%20celine,lucien%20rebatet,1,771,547,0.0012970168612192,0.00182815356489945,0.00156258521305932
louis aragon,lucien rebatet,louis%20aragon,lucien%20rebatet,0,1399,547,0,0,0
louis bertrand,lucien rebatet,louis%20bertrand,lucien%20rebatet,1,15720,547,6.36132315521628e-05,0.00182815356489945,0.000945883398225807
louis gillet,lucien rebatet,louis%20gillet,lucien%20rebatet,0,8795,547,0,0,0
louis guilloux,lucien rebatet,louis%20guilloux,lucien%20rebatet,0,1331,547,0,0,0
louis martin-chauffier,lucien rebatet,louis%20martin%20chauffier,lucien%20rebatet,0,911,547,0,0,0
louis parrot,lucien rebatet,louis%20parrot,lucien%20rebatet,0,452,547,0,0,0
loys masson,lucien rebatet,loys%20masson,lucien%20rebatet,0,12,547,0,0,0
luc estang,lucien rebatet,luc%20estang,lucien%20rebatet,0,128,547,0,0,0
lucien combelle,lucien rebatet,lucien%20combelle,lucien%20rebatet,0,36,547,0,0,0
lucien descaves,lucien rebatet,lucien%20descaves,lucien%20rebatet,0,15643,547,0,0,0
abel bonnard,lucien scheler,abel%20bonnard,lucien%20scheler,0,7883,5,0,0,0
abel hermant,lucien scheler,abel%20hermant,lucien%20scheler,0,14207,5,0,0,0
alain borne,lucien scheler,alain%20borne,lucien%20scheler,0,18,5,0,0,0
alain laubreaux,lucien scheler,alain%20laubreaux,lucien%20scheler,0,941,5,0,0,0
albert beguin,lucien scheler,albert%20beguin,lucien%20scheler,0,265,5,0,0,0
albert camus,lucien scheler,albert%20camus,lucien%20scheler,0,100,5,0,0,0
alexandre arnoux,lucien scheler,alexandre%20arnoux,lucien%20scheler,0,5329,5,0,0,0
andre billy,lucien scheler,andre%20billy,lucien%20scheler,0,10320,5,0,0,0
andre chamson,lucien scheler,andre%20chamson,lucien%20scheler,0,2853,5,0,0,0
andre chaumeix,lucien scheler,andre%20chaumeix,lucien%20scheler,0,7113,5,0,0,0
andre chevrillon,lucien scheler,andre%20chevrillon,lucien%20scheler,0,2737,5,0,0,0
andre demaison,lucien scheler,andre%20demaison,lucien%20scheler,0,3284,5,0,0,0
andre frenaud,lucien scheler,andre%20frenaud,lucien%20scheler,0,13,5,0,0,0
andre gide,lucien scheler,andre%20gide,lucien%20scheler,0,16619,5,0,0,0
andre malraux,lucien scheler,andre%20malraux,lucien%20scheler,0,3343,5,0,0,0
andre maurois,lucien scheler,andre%20maurois,lucien%20scheler,0,20351,5,0,0,0
andre rousseaux,lucien scheler,andre%20rousseaux,lucien%20scheler,0,3344,5,0,0,0
andre salmon,lucien scheler,andre%20salmon,lucien%20scheler,0,7480,5,0,0,0
lucien scheler,andre therive,lucien%20scheler,andre%20therive,0,5,9129,0,0,0
lucien scheler,andre wurmser,lucien%20scheler,andre%20wurmser,0,5,646,0,0,0
lucien scheler,andree viollis,lucien%20scheler,andree%20viollis,0,5,3309,0,0,0
armand petitjean,lucien scheler,armand%20petitjean,lucien%20scheler,0,128,5,0,0,0
armand salacrou,lucien scheler,armand%20salacrou,lucien%20scheler,0,2999,5,0,0,0
auguste angles,lucien scheler,auguste%20angles,lucien%20scheler,0,11,5,0,0,0
charles maurras,lucien scheler,charles%20maurras,lucien%20scheler,0,27344,5,0,0,0
charles plisnier,lucien scheler,charles%20plisnier,lucien%20scheler,0,719,5,0,0,0
lucien scheler,charles vildrac,lucien%20scheler,charles%20vildrac,0,5,5850,0,0,0
claude aveline,lucien scheler,claude%20aveline,lucien%20scheler,0,2018,5,0,0,0
claude farrere,lucien scheler,claude%20farrere,lucien%20scheler,0,24465,5,0,0,0
claude morgan,lucien scheler,claude%20morgan,lucien%20scheler,0,582,5,0,0,0
claude roy,lucien scheler,claude%20roy,lucien%20scheler,0,264,5,0,0,0
daniel halevy,lucien scheler,daniel%20halevy,lucien%20scheler,0,4187,5,0,0,0
lucien scheler,edith thomas,lucien%20scheler,edith%20thomas,0,5,392,0,0,0
edmond jaloux,lucien scheler,edmond%20jaloux,lucien%20scheler,0,11625,5,0,0,0
edouard estaunie,lucien scheler,edouard%20estaunie,lucien%20scheler,0,3594,5,0,0,0
edouard peisson,lucien scheler,edouard%20peisson,lucien%20scheler,0,1226,5,0,0,0
lucien scheler,elsa triolet,lucien%20scheler,elsa%20triolet,0,5,87,0,0,0
emile henriot,lucien scheler,emile%20henriot,lucien%20scheler,0,7531,5,0,0,0
eugene guillevic,lucien scheler,eugene%20guillevic,lucien%20scheler,0,8,5,0,0,0
francis carco,lucien scheler,francis%20carco,lucien%20scheler,0,15214,5,0,0,0
francis ponge,lucien scheler,francis%20ponge,lucien%20scheler,0,49,5,0,0,0
françois mauriac,lucien scheler,françois%20mauriac,lucien%20scheler,0,15605,5,0,0,0
gabriel audisio,lucien scheler,gabriel%20audisio,lucien%20scheler,0,928,5,0,0,0
gabriel chevallier,lucien scheler,gabriel%20chevallier,lucien%20scheler,0,1071,5,0,0,0
gabriel marcel,lucien scheler,gabriel%20marcel,lucien%20scheler,0,4065,5,0,0,0
georges adam,lucien scheler,georges%20adam,lucien%20scheler,0,490,5,0,0,0
georges bataille,lucien scheler,georges%20bataille,lucien%20scheler,0,871,5,0,0,0
georges bernanos,lucien scheler,georges%20bernanos,lucien%20scheler,0,2593,5,0,0,0
georges duhamel,lucien scheler,georges%20duhamel,lucien%20scheler,0,18930,5,0,0,0
georges lecomte,lucien scheler,georges%20lecomte,lucien%20scheler,0,18254,5,0,0,0
georges oudard,lucien scheler,georges%20oudard,lucien%20scheler,0,2014,5,0,0,0
georges pelorson,lucien scheler,georges%20pelorson,lucien%20scheler,0,58,5,0,0,0
georges sadoul,lucien scheler,georges%20sadoul,lucien%20scheler,0,400,5,0,0,0
gerard bauer,lucien scheler,gerard%20bauer,lucien%20scheler,0,4336,5,0,0,0
lucien scheler,gonzague truc,lucien%20scheler,gonzague%20truc,0,5,2645,0,0,0
lucien scheler,gustave thibon,lucien%20scheler,gustave%20thibon,0,5,52,0,0,0
henri gheon,lucien scheler,henri%20gheon,lucien%20scheler,0,6448,5,0,0,0
henri lavedan,lucien scheler,henri%20lavedan,lucien%20scheler,0,8202,5,0,0,0
henri massis,lucien scheler,henri%20massis,lucien%20scheler,0,5298,5,0,0,0
henri pourrat,lucien scheler,henri%20pourrat,lucien%20scheler,0,2593,5,0,0,0
lucien scheler,henri troyat,lucien%20scheler,henri%20troyat,0,5,889,0,0,0
henry bordeaux,lucien scheler,henry%20bordeaux,lucien%20scheler,0,28835,5,0,0,0
henry malherbe,lucien scheler,henry%20malherbe,lucien%20scheler,0,2804,5,0,0,0
henry poulaille,lucien scheler,henry%20poulaille,lucien%20scheler,0,2126,5,0,0,0
jacques audiberti,lucien scheler,jacques%20audiberti,lucien%20scheler,0,131,5,0,0,0
jacques boulenger,lucien scheler,jacques%20boulenger,lucien%20scheler,0,3858,5,0,0,0
jacques chardonne,lucien scheler,jacques%20chardonne,lucien%20scheler,0,2349,5,0,0,0
jacques debu-bridel,lucien scheler,jacques%20debu%20bridel,lucien%20scheler,0,279,5,0,0,0
jacques decour,lucien scheler,jacques%20decour,lucien%20scheler,0,97,5,0,0,0
jacques madaule,lucien scheler,jacques%20madaule,lucien%20scheler,0,772,5,0,0,0
jacques maritain,lucien scheler,jacques%20maritain,lucien%20scheler,0,2937,5,0,0,0
jean-paul sartre,lucien scheler,jean%20paul%20sartre,lucien%20scheler,0,167,5,0,0,0
jean ajalbert,lucien scheler,jean%20ajalbert,lucien%20scheler,0,5623,5,0,0,0
jean anouilh,lucien scheler,jean%20anouilh,lucien%20scheler,0,1979,5,0,0,0
jean blanzat,lucien scheler,jean%20blanzat,lucien%20scheler,0,362,5,0,0,0
jean cassou,lucien scheler,jean%20cassou,lucien%20scheler,0,5611,5,0,0,0
jean cocteau,lucien scheler,jean%20cocteau,lucien%20scheler,0,14011,5,0,0,0
jean follain,lucien scheler,jean%20follain,lucien%20scheler,0,318,5,0,0,0
jean giono,lucien scheler,jean%20giono,lucien%20scheler,0,4050,5,0,0,0
jean giraudoux,lucien scheler,jean%20giraudoux,lucien%20scheler,0,14901,5,0,0,0
jean guehenno,lucien scheler,jean%20guehenno,lucien%20scheler,0,1601,5,0,0,0
jean lescure,lucien scheler,jean%20lescure,lucien%20scheler,0,650,5,0,0,0
jean marcenac,lucien scheler,jean%20marcenac,lucien%20scheler,0,22,5,0,0,0
jean maydieu,lucien scheler,jean%20maydieu,lucien%20scheler,0,9,5,0,0,0
jean paulhan,lucien scheler,jean%20paulhan,lucien%20scheler,0,970,5,0,0,0
lucien scheler,jean schlumberger,lucien%20scheler,jean%20schlumberger,0,5,1504,0,0,0
lucien scheler,jean tardieu,lucien%20scheler,jean%20tardieu,0,5,212,0,0,0
lucien scheler,jean tortel,lucien%20scheler,jean%20tortel,0,5,99,0,0,0
lucien scheler,jean vaudal,lucien%20scheler,jean%20vaudal,0,5,41,0,0,0
jose germain,lucien scheler,jose%20germain,lucien%20scheler,0,16412,5,0,0,0
joseph kessel,lucien scheler,joseph%20kessel,lucien%20scheler,0,3907,5,0,0,0
jules romains,lucien scheler,jules%20romains,lucien%20scheler,0,22679,5,0,0,0
lucien scheler,jules supervielle,lucien%20scheler,jules%20supervielle,0,5,2095,0,0,0
julien benda,lucien scheler,julien%20benda,lucien%20scheler,0,4393,5,0,0,0
kleber haedens,lucien scheler,kleber%20haedens,lucien%20scheler,0,199,5,0,0,0
leo larguier,lucien scheler,leo%20larguier,lucien%20scheler,0,5323,5,0,0,0
leon-paul fargue,lucien scheler,leon%20paul%20fargue,lucien%20scheler,0,2204,5,0,0,0
leon daudet,lucien scheler,leon%20daudet,lucien%20scheler,0,51787,5,0,0,0
leon moussinac,lucien scheler,leon%20moussinac,lucien%20scheler,0,1664,5,0,0,0
louis-ferdinand celine,lucien scheler,louis%20ferdinand%20celine,lucien%20scheler,0,771,5,0,0,0
louis aragon,lucien scheler,louis%20aragon,lucien%20scheler,0,1399,5,0,0,0
louis bertrand,lucien scheler,louis%20bertrand,lucien%20scheler,0,15720,5,0,0,0
louis gillet,lucien scheler,louis%20gillet,lucien%20scheler,0,8795,5,0,0,0
louis guilloux,lucien scheler,louis%20guilloux,lucien%20scheler,0,1331,5,0,0,0
louis martin-chauffier,lucien scheler,louis%20martin%20chauffier,lucien%20scheler,0,911,5,0,0,0
louis parrot,lucien scheler,louis%20parrot,lucien%20scheler,0,452,5,0,0,0
loys masson,lucien scheler,loys%20masson,lucien%20scheler,0,12,5,0,0,0
luc estang,lucien scheler,luc%20estang,lucien%20scheler,0,128,5,0,0,0
lucien combelle,lucien scheler,lucien%20combelle,lucien%20scheler,0,36,5,0,0,0
lucien descaves,lucien scheler,lucien%20descaves,lucien%20scheler,0,15643,5,0,0,0
lucien rebatet,lucien scheler,lucien%20rebatet,lucien%20scheler,0,547,5,0,0,0
marc bernard,abel bonnard,marc%20bernard,abel%20bonnard,4,3055,7883,0.00130932896890344,0.000507421032601801,0.000908375000752619
marc bernard,abel hermant,marc%20bernard,abel%20hermant,9,3055,14207,0.00294599018003273,0.000633490532835926,0.00178974035643433
marc bernard,alain borne,marc%20bernard,alain%20borne,0,3055,18,0,0,0
marc bernard,alain laubreaux,marc%20bernard,alain%20laubreaux,1,3055,941,0.000327332242225859,0.00106269925611052,0.00069501574916819
albert beguin,marc bernard,albert%20beguin,marc%20bernard,0,265,3055,0,0,0
marc bernard,albert camus,marc%20bernard,albert%20camus,0,3055,100,0,0,0
alexandre arnoux,marc bernard,alexandre%20arnoux,marc%20bernard,12,5329,3055,0.00225182961155939,0.00392798690671031,0.00308990825913485
marc bernard,andre billy,marc%20bernard,andre%20billy,7,3055,10320,0.00229132569558101,0.000678294573643411,0.00148481013461221
marc bernard,andre chamson,marc%20bernard,andre%20chamson,13,3055,2853,0.00425531914893617,0.00455660708026639,0.00440596311460128
marc bernard,andre chaumeix,marc%20bernard,andre%20chaumeix,1,3055,7113,0.000327332242225859,0.000140587656403768,0.000233959949314813
marc bernard,andre chevrillon,marc%20bernard,andre%20chevrillon,2,3055,2737,0.000654664484451719,0.000730727073438071,0.000692695778944895
